User_ID,Age,Gender,Country,Preferred_Category,Time_Spent_Minutes,Subscribed_Channels,Most_Watched_Genre,Frequent_Keywords,Recommendation_Algorithm,Engagement_Rate,Premium_User,Devices_Used,Advertisement_Interaction,Satisfaction_Score,Video_On_Trending
4984,33,Female,Germany,Education,468,86,Sports,Cooking,Fair,41.621968075762695,Yes,Mobile,Low,4,Yes
4985,34,Male,United States,Entertainment,351,34,Fashion,Travel,Excellent,88.97356025039052,Yes,Laptop,High,10,Yes
4986,48,Female,Germany,Music,168,18,Sports,Travel,Good,98.35203077227345,Yes,Smart TV,Low,9,No
4987,46,Other,United States,Gaming,170,19,Technology,Travel,Poor,66.98425087026116,No,Mobile,High,2,Yes
4988,42,Other,Canada,Education,263,54,Fashion,Travel,Fair,86.38125572362189,Yes,Laptop,High,2,Yes
4989,37,Male,Russia,Entertainment,536,82,Technology,Cooking,Fair,50.79332671720627,Yes,Laptop,High,1,No
4990,57,Male,Canada,Gaming,558,37,Comedy,DIY,Poor,93.46208403539079,Yes,Smart TV,Low,3,No
4991,40,Other,Canada,Music,164,82,Comedy,Travel,Good,83.1586485672828,Yes,Smart TV,High,3,Yes
4992,13,Male,Russia,Music,495,12,Technology,Travel,Excellent,99.17785717660391,No,Tablet,Low,4,Yes
4993,61,Other,Germany,Gaming,441,4,Comedy,Science,Fair,62.309373532778054,No,Tablet,Medium,3,Yes
4994,57,Other,Germany,Music,36,43,Comedy,Cooking,Excellent,77.92067402682285,No,Mobile,Medium,10,Yes
4995,16,Female,United States,Music,21,27,Comedy,Science,Good,54.28681399782135,No,Tablet,Medium,6,No
4996,19,Male,Germany,Gaming,76,51,Comedy,Science,Poor,25.912010427142285,Yes,Tablet,High,9,Yes
4997,61,Other,Russia,Entertainment,551,5,Fashion,DIY,Excellent,35.47551711297577,No,Smart TV,Low,8,No
4998,21,Male,Canada,Education,105,6,Comedy,Travel,Good,89.40054147313161,Yes,Mobile,High,6,Yes
4999,48,Female,Germany,Gaming,224,77,Fashion,Travel,Excellent,5.594794659862057,No,Laptop,Low,8,No
5000,31,Female,United States,Gaming,203,87,Sports,Cooking,Excellent,59.147988607440816,No,Smart TV,Medium,8,No
5001,13,Male,Canada,Entertainment,299,56,Comedy,Science,Fair,37.24840325041087,Yes,Laptop,Medium,10,Yes
5002,22,Male,Canada,Education,553,89,Sports,Travel,Excellent,38.669253800555566,Yes,Tablet,Medium,6,No
5003,48,Other,United States,Music,48,68,Technology,DIY,Fair,88.45712064137673,No,Tablet,High,2,No
5004,21,Female,Canada,Entertainment,215,96,Technology,Science,Good,85.38223745462265,Yes,Tablet,High,5,No
5005,57,Female,United States,Education,564,44,Fashion,DIY,Good,59.88423755724687,No,Laptop,Low,4,No
5006,58,Female,United States,Gaming,493,15,Technology,DIY,Fair,27.291884740433392,Yes,Mobile,Low,6,Yes
5007,54,Male,Russia,Education,346,90,Fashion,DIY,Poor,47.545634616202406,No,Smart TV,Medium,2,No
5008,44,Other,Russia,Entertainment,505,42,Sports,Travel,Excellent,40.8293393789216,No,Tablet,High,4,Yes
5009,44,Male,Germany,Music,258,11,Sports,DIY,Good,35.36180292024953,No,Tablet,High,8,No
5010,18,Male,Russia,Education,83,73,Comedy,DIY,Good,10.278557855729641,No,Mobile,Low,1,Yes
5011,60,Male,Canada,Education,382,11,Sports,Travel,Poor,54.311388671532036,Yes,Smart TV,Low,3,Yes
5012,50,Other,Germany,Gaming,147,66,Technology,Travel,Good,30.183129787448358,Yes,Mobile,High,4,No
5013,29,Male,Germany,Education,466,27,Fashion,Travel,Fair,66.08079429275284,No,Mobile,High,2,Yes
5014,22,Female,United States,Gaming,453,58,Fashion,Cooking,Poor,31.920393582553075,No,Tablet,Low,2,No
5015,62,Female,Russia,Entertainment,362,90,Comedy,Science,Good,43.11634931348017,No,Tablet,High,6,Yes
5016,39,Female,United States,Music,420,72,Comedy,Science,Poor,5.236037419440754,Yes,Mobile,High,6,No
5017,62,Other,Germany,Entertainment,547,21,Technology,Cooking,Poor,99.25380699054777,No,Laptop,Medium,3,No
5018,47,Male,United States,Education,462,21,Fashion,Cooking,Good,50.76103832751758,Yes,Tablet,High,8,Yes
5019,64,Other,Canada,Education,428,72,Comedy,Cooking,Good,2.4237594164172815,Yes,Smart TV,High,3,Yes
5020,33,Male,Canada,Gaming,459,1,Sports,Travel,Good,54.12306587611441,No,Tablet,High,2,No
5021,37,Female,Germany,Gaming,594,58,Technology,DIY,Poor,87.03539993056498,Yes,Laptop,Low,5,No
5022,40,Male,Canada,Entertainment,124,13,Sports,Travel,Fair,77.25521342662026,No,Laptop,Medium,7,No
5023,59,Male,Russia,Entertainment,60,73,Fashion,DIY,Fair,70.0906684129454,No,Mobile,Low,1,No
5024,27,Male,Germany,Entertainment,378,92,Comedy,Science,Excellent,13.94646545990349,Yes,Mobile,Medium,2,Yes
5025,16,Other,Russia,Music,524,6,Technology,DIY,Good,65.77370789874723,Yes,Laptop,Medium,2,Yes
5026,41,Male,Canada,Gaming,219,87,Technology,Cooking,Fair,76.62983780122603,No,Smart TV,High,8,Yes
5027,21,Male,United States,Entertainment,444,58,Comedy,Science,Excellent,57.24190639654966,Yes,Mobile,Medium,10,Yes
5028,39,Male,Russia,Gaming,236,17,Comedy,DIY,Excellent,89.27490045203515,Yes,Laptop,Medium,6,No
5029,38,Other,Russia,Entertainment,277,73,Fashion,Cooking,Good,27.69897817848854,Yes,Smart TV,High,4,No
5030,31,Other,Canada,Music,125,12,Sports,DIY,Excellent,24.214469973925056,No,Smart TV,High,4,Yes
5031,40,Other,Russia,Gaming,369,86,Sports,DIY,Fair,86.9569744942646,No,Laptop,Medium,5,No
5032,29,Male,Russia,Gaming,338,52,Sports,DIY,Excellent,62.53982429914524,Yes,Laptop,Low,3,No
5033,55,Female,United States,Gaming,49,76,Fashion,Science,Excellent,0.1447220520999326,No,Smart TV,Medium,4,Yes
5034,53,Female,Germany,Gaming,191,70,Comedy,DIY,Fair,35.31314085110525,No,Smart TV,Low,4,Yes
5035,54,Female,Canada,Music,499,73,Technology,Cooking,Excellent,85.78559858146745,Yes,Laptop,Low,7,Yes
5036,62,Male,United States,Entertainment,218,52,Sports,DIY,Excellent,2.731951164174329,Yes,Laptop,Medium,7,Yes
5037,32,Female,United States,Music,282,37,Comedy,Cooking,Poor,0.3247928261508881,Yes,Tablet,Low,1,Yes
5038,57,Female,Germany,Gaming,128,3,Sports,Travel,Excellent,28.125929052512976,No,Smart TV,Medium,3,Yes
5039,52,Female,Germany,Education,391,98,Fashion,Science,Excellent,91.40000370092778,No,Mobile,Low,9,Yes
5040,51,Male,Canada,Music,545,8,Fashion,Travel,Poor,90.14775814700164,Yes,Tablet,Low,6,No
5041,61,Female,Canada,Education,267,10,Comedy,Travel,Poor,51.876194580150795,No,Tablet,Medium,6,No
5042,35,Female,Canada,Gaming,492,47,Fashion,Science,Poor,55.32368711396226,No,Smart TV,High,4,No
5043,59,Male,United States,Gaming,518,41,Technology,Travel,Good,33.20080113171888,No,Smart TV,High,10,Yes
5044,44,Other,Russia,Music,101,64,Fashion,Cooking,Good,24.373666202780985,Yes,Tablet,Medium,9,Yes
5045,64,Female,Germany,Education,170,42,Technology,Cooking,Fair,81.52218542121183,No,Smart TV,Medium,3,Yes
5046,59,Other,Canada,Music,158,43,Sports,Cooking,Excellent,10.629486049964143,No,Smart TV,High,8,No
5047,45,Female,Canada,Music,126,9,Fashion,Cooking,Fair,48.73543708786357,Yes,Mobile,High,6,Yes
5048,58,Male,United States,Music,467,14,Technology,Travel,Good,63.439725949708446,No,Laptop,Low,2,No
5049,17,Other,Canada,Gaming,574,91,Sports,Science,Excellent,10.368029037102922,No,Tablet,Low,3,Yes
5050,55,Other,United States,Entertainment,54,96,Sports,Travel,Excellent,51.960709547234615,Yes,Smart TV,Low,1,No
5051,60,Other,Russia,Education,243,4,Sports,Science,Poor,57.75212879124432,No,Laptop,High,3,No
5052,46,Other,United States,Entertainment,384,2,Sports,Science,Good,74.24960605073649,Yes,Laptop,Medium,4,Yes
5053,52,Female,Germany,Entertainment,556,97,Comedy,Travel,Excellent,23.483604914753286,No,Laptop,Low,6,Yes
5054,23,Female,United States,Gaming,206,85,Technology,Travel,Poor,29.33275032907583,No,Smart TV,Medium,10,No
5055,62,Other,Russia,Gaming,34,1,Comedy,Cooking,Excellent,56.95211466330334,Yes,Tablet,High,7,No
5056,15,Female,Russia,Gaming,404,75,Sports,Science,Good,98.31264099816141,Yes,Tablet,Low,3,Yes
5057,45,Other,Germany,Music,45,65,Fashion,Science,Fair,21.749318282011444,Yes,Smart TV,High,7,Yes
5058,23,Other,United States,Gaming,483,46,Technology,DIY,Fair,98.5903827123464,No,Smart TV,Medium,4,Yes
5059,28,Male,Germany,Gaming,232,59,Technology,Science,Excellent,71.43425330544812,No,Tablet,Low,1,Yes
5060,30,Other,Russia,Gaming,539,75,Sports,Cooking,Poor,82.60820696300232,Yes,Tablet,Medium,1,No
5061,42,Female,United States,Gaming,197,7,Fashion,Science,Poor,8.964126823633922,Yes,Tablet,Medium,8,Yes
5062,60,Other,Canada,Entertainment,411,66,Fashion,DIY,Poor,30.042018743063224,Yes,Mobile,Low,10,No
5063,22,Male,Russia,Entertainment,266,15,Technology,DIY,Good,5.773627965098105,No,Laptop,Low,7,Yes
5064,30,Female,Russia,Gaming,145,72,Comedy,Science,Fair,37.15469950031752,No,Mobile,High,4,No
5065,50,Male,Germany,Entertainment,453,47,Fashion,Cooking,Fair,98.12896599200519,Yes,Mobile,Low,1,Yes
5066,31,Male,Russia,Gaming,427,90,Technology,DIY,Excellent,10.527306220633847,No,Smart TV,Low,6,No
5067,48,Other,Germany,Education,301,40,Fashion,DIY,Fair,56.237278237119945,No,Laptop,Low,10,Yes
5068,25,Male,United States,Music,583,42,Sports,DIY,Poor,0.6070622813812321,No,Laptop,Low,7,Yes
5069,58,Male,Canada,Gaming,138,51,Fashion,Travel,Good,71.26828160440627,Yes,Tablet,Low,6,Yes
5070,15,Female,Canada,Entertainment,350,35,Comedy,Cooking,Poor,19.719269237204106,No,Smart TV,High,6,Yes
5071,22,Male,Germany,Music,266,41,Comedy,Cooking,Poor,12.958453712476292,Yes,Smart TV,Medium,8,No
5072,50,Other,Canada,Entertainment,575,85,Comedy,Travel,Fair,33.701781216078764,Yes,Tablet,High,6,Yes
5073,13,Other,Canada,Education,109,57,Technology,Science,Good,77.10442979389815,Yes,Tablet,Medium,2,Yes
5074,39,Other,Russia,Education,48,38,Fashion,DIY,Good,10.66130863112108,Yes,Mobile,Low,7,Yes
5075,58,Male,Russia,Music,272,72,Comedy,DIY,Poor,22.983899579869536,Yes,Tablet,High,10,Yes
5076,20,Female,United States,Education,159,96,Sports,Travel,Excellent,0.8464421617309537,Yes,Tablet,Medium,4,No
5077,63,Other,Russia,Gaming,339,8,Sports,Science,Fair,96.8414862695618,No,Smart TV,Medium,3,Yes
5078,58,Male,Russia,Education,129,74,Sports,Cooking,Excellent,59.214559998886386,Yes,Mobile,Low,8,No
5079,54,Other,Russia,Entertainment,593,63,Technology,Science,Poor,71.98996363846994,No,Laptop,Low,10,Yes
5080,29,Other,Russia,Gaming,228,87,Comedy,Cooking,Fair,65.13831711560145,No,Mobile,Medium,5,Yes
5081,21,Female,Canada,Entertainment,132,4,Comedy,DIY,Excellent,14.436455886967437,No,Smart TV,High,4,No
5082,18,Other,Canada,Music,253,48,Fashion,Science,Excellent,59.49399389939941,No,Laptop,Medium,4,Yes
5083,55,Female,Canada,Music,596,52,Technology,Cooking,Excellent,13.141559514126211,Yes,Mobile,High,5,Yes
5084,37,Male,Russia,Music,527,38,Sports,Science,Fair,40.12364539631279,No,Tablet,High,4,Yes
5085,51,Other,Canada,Entertainment,30,94,Fashion,Science,Excellent,56.8963135925293,Yes,Mobile,Medium,3,Yes
5086,61,Male,United States,Entertainment,199,87,Sports,Science,Good,55.88811141021559,Yes,Laptop,High,4,Yes
5087,40,Male,United States,Music,234,5,Sports,Travel,Poor,11.907342598274095,No,Mobile,Medium,10,No
5088,45,Male,Russia,Entertainment,475,85,Comedy,Cooking,Fair,3.443596964652218,Yes,Mobile,Medium,5,Yes
5089,49,Other,Canada,Music,108,70,Fashion,Cooking,Good,79.82343138738138,No,Mobile,Low,2,Yes
5090,21,Female,United States,Music,372,81,Technology,DIY,Excellent,72.59224369960053,Yes,Tablet,Medium,7,Yes
5091,30,Other,Germany,Entertainment,92,89,Sports,Cooking,Poor,8.181890456473806,Yes,Smart TV,Medium,5,No
5092,33,Male,Russia,Gaming,65,24,Comedy,DIY,Excellent,12.741551880155344,Yes,Smart TV,Low,9,No
5093,14,Female,United States,Music,31,86,Comedy,Travel,Good,89.25837763896203,No,Smart TV,Low,6,No
5094,55,Male,United States,Education,589,77,Sports,DIY,Excellent,76.91289016217799,No,Mobile,High,1,Yes
5095,50,Female,United States,Gaming,194,17,Comedy,DIY,Fair,99.61602962166741,Yes,Laptop,High,9,Yes
5096,52,Other,Germany,Gaming,531,78,Comedy,Travel,Good,25.39874492050217,Yes,Mobile,Low,5,Yes
5097,48,Female,Germany,Gaming,587,98,Sports,Travel,Fair,48.78029888688149,No,Mobile,Low,9,Yes
5098,62,Other,Germany,Gaming,273,90,Technology,Travel,Poor,23.64595760623557,Yes,Smart TV,Low,1,Yes
5099,55,Male,United States,Music,234,83,Sports,Science,Fair,62.28001384773098,No,Smart TV,Medium,2,No
5100,49,Female,Germany,Music,47,26,Fashion,Cooking,Fair,11.541423909131797,No,Tablet,Medium,3,Yes
5101,27,Male,Russia,Music,132,3,Sports,Science,Excellent,12.72431727430331,No,Mobile,Medium,5,No
5102,40,Female,Germany,Education,165,2,Sports,DIY,Excellent,7.188789140512264,No,Tablet,Low,6,No
5103,30,Other,Russia,Music,310,92,Technology,Travel,Good,69.35860822641669,Yes,Tablet,High,5,No
5104,46,Female,United States,Music,76,2,Sports,Travel,Poor,49.40725774332068,No,Tablet,High,1,Yes
5105,34,Female,Canada,Education,403,22,Sports,Science,Good,61.773121635463,No,Smart TV,Medium,4,Yes
5106,23,Other,Russia,Music,579,71,Comedy,DIY,Poor,87.93010465893589,No,Tablet,Medium,6,No
5107,25,Other,Russia,Entertainment,414,4,Sports,Cooking,Poor,74.03284847553586,No,Mobile,Low,4,No
5108,16,Other,Russia,Entertainment,458,38,Technology,DIY,Fair,46.172291816669095,Yes,Tablet,Low,4,No
5109,34,Female,United States,Music,140,84,Comedy,Travel,Excellent,98.43559883942264,No,Smart TV,High,5,No
5110,19,Male,Russia,Gaming,78,70,Sports,DIY,Poor,45.62561011419732,Yes,Mobile,High,8,No
5111,55,Female,United States,Music,354,73,Comedy,Science,Excellent,11.24506732335332,No,Mobile,Low,5,Yes
5112,36,Female,Russia,Education,329,52,Fashion,DIY,Poor,99.2654747252716,No,Laptop,High,7,No
5113,16,Male,United States,Gaming,186,31,Sports,Science,Excellent,2.28207300148473,Yes,Smart TV,High,8,No
5114,40,Other,Canada,Education,593,26,Sports,DIY,Good,54.988355948775215,No,Laptop,Medium,6,Yes
5115,27,Female,United States,Entertainment,538,36,Comedy,DIY,Excellent,30.909548869970926,Yes,Smart TV,Low,6,No
5116,13,Male,United States,Education,169,26,Sports,Science,Fair,50.355215101698484,No,Smart TV,Low,2,No
5117,15,Other,Canada,Music,591,28,Sports,Science,Poor,55.87129525945216,Yes,Smart TV,Low,10,No
5118,26,Other,United States,Entertainment,542,5,Technology,Cooking,Fair,24.00958962784876,Yes,Laptop,Medium,5,No
5119,50,Female,United States,Gaming,144,74,Sports,Cooking,Poor,55.685875573726186,Yes,Tablet,Low,1,Yes
5120,62,Other,Russia,Music,120,18,Technology,DIY,Fair,75.60611120055376,Yes,Smart TV,High,9,Yes
5121,13,Other,United States,Entertainment,292,15,Fashion,Travel,Poor,26.650983724399836,Yes,Mobile,Medium,7,No
5122,50,Male,Russia,Gaming,529,57,Fashion,Travel,Excellent,38.34261333139071,No,Mobile,Medium,2,No
5123,50,Male,Canada,Entertainment,203,97,Comedy,Cooking,Poor,26.82426931640579,Yes,Smart TV,Low,6,No
5124,33,Other,United States,Gaming,56,5,Comedy,Cooking,Fair,82.05597309882025,Yes,Smart TV,High,10,No
5125,60,Male,Canada,Gaming,351,37,Comedy,DIY,Fair,72.49822592095967,No,Smart TV,Low,9,Yes
5126,41,Other,Canada,Education,251,86,Comedy,Science,Poor,87.11964372184073,Yes,Tablet,High,5,Yes
5127,17,Female,Germany,Music,531,86,Sports,Science,Poor,17.004989290165927,No,Smart TV,Low,3,Yes
5128,61,Male,United States,Gaming,379,22,Technology,Science,Good,7.357963815975155,No,Tablet,High,10,No
5129,22,Other,United States,Gaming,140,52,Comedy,Travel,Good,11.938350385867336,Yes,Tablet,High,4,Yes
5130,40,Other,Russia,Education,279,15,Fashion,Travel,Excellent,16.101833282423637,Yes,Smart TV,High,3,No
5131,33,Male,Russia,Gaming,70,17,Sports,Travel,Excellent,53.30826606748024,Yes,Smart TV,Medium,1,No
5132,62,Male,Germany,Gaming,173,51,Technology,Travel,Excellent,97.09120703627649,Yes,Tablet,Low,10,Yes
5133,19,Female,Germany,Entertainment,534,45,Technology,Science,Excellent,35.723541661678205,Yes,Laptop,Low,7,No
5134,15,Other,United States,Music,281,63,Comedy,DIY,Excellent,95.85082693602051,Yes,Tablet,Low,8,Yes
5135,57,Female,United States,Education,142,28,Comedy,DIY,Poor,3.820079498917972,No,Mobile,Medium,2,Yes
5136,59,Female,Germany,Education,253,59,Technology,Travel,Good,92.68722028146583,No,Smart TV,High,8,No
5137,32,Female,United States,Gaming,443,86,Fashion,Travel,Poor,18.11526073049712,No,Laptop,Medium,9,Yes
5138,31,Male,United States,Gaming,47,21,Comedy,Science,Good,91.24749857193488,No,Laptop,Medium,7,No
5139,47,Female,United States,Education,577,42,Technology,Science,Good,5.622743011546117,Yes,Smart TV,High,1,No
5140,16,Male,Germany,Gaming,328,81,Sports,DIY,Fair,94.82194474950326,Yes,Laptop,Low,4,Yes
5141,17,Male,Germany,Gaming,519,69,Technology,Cooking,Fair,20.079826431886083,No,Mobile,Medium,7,Yes
5142,13,Female,Canada,Entertainment,385,82,Comedy,DIY,Good,30.27140600731607,Yes,Smart TV,High,6,Yes
5143,16,Female,Russia,Education,569,17,Sports,DIY,Poor,49.09423441029581,Yes,Tablet,High,8,Yes
5144,24,Other,Canada,Gaming,483,68,Fashion,DIY,Good,38.07208812354752,No,Smart TV,Low,6,Yes
5145,39,Female,United States,Music,68,7,Technology,Science,Excellent,66.752796926315,No,Mobile,High,10,No
5146,54,Other,United States,Gaming,598,89,Technology,Travel,Poor,97.48077672500773,No,Laptop,High,6,No
5147,35,Female,Canada,Entertainment,508,40,Technology,Science,Poor,60.642649080494074,No,Smart TV,High,10,Yes
5148,37,Female,Canada,Entertainment,227,40,Sports,Travel,Good,72.14854094365492,Yes,Mobile,Low,6,Yes
5149,33,Female,Canada,Education,576,43,Comedy,Cooking,Excellent,8.80052503057015,No,Tablet,Low,7,Yes
5150,64,Female,United States,Entertainment,576,73,Technology,Cooking,Good,62.78124290700053,Yes,Mobile,High,5,No
5151,36,Other,United States,Entertainment,138,83,Sports,Cooking,Excellent,45.384977704641315,No,Smart TV,High,9,No
5152,37,Other,Canada,Music,392,51,Technology,Travel,Poor,88.57823579196284,No,Mobile,Low,7,No
5153,57,Female,Germany,Entertainment,397,73,Comedy,DIY,Good,38.821109964310196,No,Tablet,Low,1,Yes
5154,58,Female,Russia,Gaming,94,23,Sports,Travel,Excellent,67.94541440499191,Yes,Smart TV,Low,9,No
5155,44,Other,Russia,Entertainment,519,95,Fashion,Cooking,Fair,22.815372825907907,Yes,Laptop,Medium,6,Yes
5156,44,Male,Canada,Music,446,32,Technology,DIY,Poor,25.9372533524196,Yes,Smart TV,Low,8,Yes
5157,17,Male,Germany,Education,302,31,Comedy,Cooking,Poor,37.61224309222736,Yes,Tablet,High,9,Yes
5158,48,Male,Russia,Music,58,17,Fashion,Travel,Fair,30.406353750650272,No,Tablet,Low,2,No
5159,58,Other,Germany,Gaming,76,58,Comedy,DIY,Excellent,25.387883939007484,No,Smart TV,High,2,No
5160,54,Other,Russia,Gaming,138,86,Fashion,Travel,Poor,4.96687059008093,No,Tablet,High,5,Yes
5161,61,Male,Russia,Education,38,35,Comedy,Travel,Excellent,83.6746331752459,No,Mobile,High,5,Yes
5162,54,Male,United States,Music,352,30,Fashion,Travel,Fair,6.4301530891284315,Yes,Mobile,Low,10,Yes
5163,51,Female,Germany,Music,554,64,Sports,DIY,Good,88.73655156029676,No,Laptop,Low,10,No
5164,28,Other,Russia,Education,128,53,Fashion,Cooking,Poor,12.546538906806026,No,Smart TV,Low,2,No
5165,45,Other,Germany,Education,142,51,Comedy,Cooking,Poor,6.526173706265903,No,Laptop,Low,10,Yes
5166,61,Male,Canada,Education,336,37,Technology,DIY,Excellent,56.30047639806971,Yes,Mobile,Low,4,Yes
5167,33,Male,Canada,Education,194,90,Fashion,Science,Poor,50.244179257472176,Yes,Laptop,Medium,9,Yes
5168,21,Other,Germany,Gaming,515,6,Comedy,DIY,Good,49.12345688318851,Yes,Tablet,Low,4,Yes
5169,18,Female,Russia,Gaming,543,34,Technology,Science,Fair,57.45043275013978,No,Smart TV,Medium,1,No
5170,63,Male,Canada,Education,250,56,Sports,Travel,Poor,28.705660611915572,Yes,Smart TV,High,5,No
5171,57,Other,Canada,Entertainment,598,96,Sports,Cooking,Fair,66.29492734296112,Yes,Smart TV,High,2,No
5172,47,Other,Russia,Education,525,25,Technology,Travel,Excellent,50.24022197071832,No,Mobile,High,6,Yes
5173,51,Female,Canada,Entertainment,174,13,Comedy,Science,Good,33.47434669573253,Yes,Tablet,High,1,No
5174,34,Female,Canada,Entertainment,566,63,Comedy,DIY,Poor,82.6500666980728,No,Mobile,Medium,7,No
5175,53,Male,Russia,Music,227,66,Fashion,Travel,Fair,72.77210963267102,No,Tablet,Medium,7,No
5176,17,Male,Germany,Entertainment,14,5,Sports,DIY,Good,39.3610341944622,Yes,Tablet,High,4,Yes
5177,54,Male,Germany,Entertainment,90,75,Sports,DIY,Fair,84.76177852288728,No,Smart TV,Low,9,No
5178,35,Other,Russia,Entertainment,256,11,Sports,Science,Excellent,92.02582501117742,No,Mobile,High,3,No
5179,29,Male,Russia,Gaming,502,88,Sports,DIY,Good,53.68662670843625,No,Laptop,High,5,Yes
5180,24,Other,Germany,Music,395,78,Comedy,Science,Good,21.495245015692078,No,Laptop,Medium,5,Yes
5181,35,Male,Russia,Music,584,94,Sports,DIY,Excellent,91.57921565469869,Yes,Smart TV,High,8,Yes
5182,28,Female,Germany,Entertainment,316,44,Technology,DIY,Excellent,18.947962009551723,No,Mobile,Medium,10,Yes
5183,15,Female,Germany,Gaming,552,99,Comedy,DIY,Poor,4.8423226417269145,Yes,Tablet,Medium,10,No
5184,42,Other,United States,Education,16,85,Technology,Cooking,Excellent,32.748700887313085,No,Smart TV,High,4,Yes
5185,34,Female,Canada,Gaming,524,69,Technology,DIY,Excellent,72.69663444610399,No,Laptop,Low,1,No
5186,21,Other,Russia,Music,577,2,Comedy,Travel,Fair,92.32740863535494,No,Laptop,Medium,5,Yes
5187,41,Other,United States,Entertainment,82,40,Technology,Cooking,Good,63.72856468144399,No,Tablet,Medium,1,Yes
5188,59,Female,Germany,Gaming,19,37,Technology,Science,Fair,95.183854696666,No,Mobile,Medium,3,No
5189,49,Other,Russia,Entertainment,582,49,Fashion,DIY,Excellent,9.237083927589662,No,Laptop,High,6,Yes
