Scheme_Name,Scheme_Category,Number_of_Beneficiaries,Benefit_Level,Ease_of_Access,Awareness_Level,Overall_Satisfaction,Feedback,Location,Age_Group,Gender,Occupation,Education_Level,Household_Income,Urban_or_Rural,Access_to_Resources,Scheme_Utility,Recommendation,Response_Date,Survey_Source
Climate Resilient Agriculture Scheme,Education,2453,2,1,1,1,Satisfied with the welfare program; could improve ease of access.,Chennai,51-60,Female,Homemaker,Postgraduate,High,Urban,2,2,5,2044-04-03,Online
Makkalai Thedi Maruthuvam,Women Empowerment,4066,4,2,2,5,The agricultural scheme provided necessary aid in tough times.,Chennai,51-60,Male,Professional,Postgraduate,Medium,Urban,3,2,1,2044-04-04,Online
Kalaignar Health Insurance,Social Welfare,3714,2,5,5,3,The women empowerment scheme needs more promotion in rural areas.,Madurai,31-40,Male,Student,Graduate,Medium,Rural,2,1,4,2044-04-05,In-person
Climate Resilient Agriculture Scheme,Agriculture,330,2,5,4,3,Good initiative but awareness needs to be increased.,Chennai,51-60,Female,Unemployed,Graduate,Medium,Urban,1,1,2,2044-04-06,Online
Free Sanitary Napkin Scheme,Education,2571,5,4,4,3,The education scheme needs improvement in terms of infrastructure.,Trichy,18-30,Male,Professional,High School,Medium,Rural,3,5,2,2044-04-07,In-person
Organic Farming Mission,Women Empowerment,4064,5,5,2,3,Satisfied with the welfare program; could improve ease of access.,Madurai,31-40,Female,Homemaker,Graduate,Low,Urban,3,5,4,2044-04-08,In-person
Free DTH Scheme,Education,535,1,1,4,4,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Male,Professional,Doctorate,High,Urban,2,5,4,2044-04-09,Phone
Climate Resilient Agriculture Scheme,Education,4911,5,5,1,3,The education scheme needs improvement in terms of infrastructure.,Chennai,61+,Female,Student,Postgraduate,Low,Urban,2,3,1,2044-04-10,In-person
Makkalai Thedi Maruthuvam,Women Empowerment,4766,5,5,5,3,Good initiative but awareness needs to be increased.,Trichy,61+,Male,Unemployed,Graduate,Low,Rural,3,2,4,2044-04-11,In-person
Organic Farming Mission,Healthcare,4023,2,5,1,4,The scheme has significantly helped in accessing healthcare facilities.,Madurai,18-30,Female,Business,High School,Low,Rural,1,1,3,2044-04-12,In-person
Organic Farming Mission,Education,4703,1,2,3,4,Good initiative but awareness needs to be increased.,Coimbatore,51-60,Female,Unemployed,High School,Low,Urban,5,4,4,2044-04-13,Phone
Uzhavar Naal Scheme,Education,3655,5,4,4,2,Satisfied with the welfare program; could improve ease of access.,Salem,31-40,Female,Student,High School,Medium,Urban,1,1,2,2044-04-14,In-person
Wage Protection Scheme,Healthcare,2920,4,1,4,5,The education scheme needs improvement in terms of infrastructure.,Coimbatore,31-40,Female,Unemployed,Doctorate,Low,Rural,4,1,3,2044-04-15,Phone
Amma Free Clinics,Social Welfare,2443,4,5,4,2,The scheme has significantly helped in accessing healthcare facilities.,Chennai,51-60,Male,Business,Postgraduate,High,Rural,3,1,3,2044-04-16,Online
Wage Protection Scheme,Social Welfare,1363,2,3,2,2,Satisfied with the welfare program; could improve ease of access.,Salem,31-40,Male,Unemployed,Postgraduate,Low,Urban,3,1,2,2044-04-17,Online
Ennum Ezhuthum,Education,2357,4,1,3,5,Satisfied with the welfare program; could improve ease of access.,Coimbatore,51-60,Male,Unemployed,High School,Medium,Rural,5,2,4,2044-04-18,Phone
Free Laptop Scheme,Education,2411,5,2,3,5,The scheme has significantly helped in accessing healthcare facilities.,Trichy,41-50,Female,Business,Postgraduate,Low,Urban,2,4,1,2044-04-19,In-person
Naan Mudhalvan Scheme,Healthcare,4286,2,4,1,2,The scheme has significantly helped in accessing healthcare facilities.,Chennai,51-60,Male,Unemployed,Doctorate,Low,Rural,1,2,1,2044-04-20,Online
Free Laptop Scheme,Agriculture,303,1,2,4,5,Satisfied with the welfare program; could improve ease of access.,Chennai,18-30,Female,Homemaker,High School,Medium,Urban,2,5,5,2044-04-21,In-person
Climate Resilient Agriculture Scheme,Education,3414,5,2,2,1,The women empowerment scheme needs more promotion in rural areas.,Madurai,41-50,Male,Student,Postgraduate,Low,Urban,4,3,3,2044-04-22,Online
Free Sanitary Napkin Scheme,Social Welfare,442,1,4,1,1,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Female,Professional,Postgraduate,Low,Urban,1,4,1,2044-04-23,Phone
Free Sanitary Napkin Scheme,Women Empowerment,185,3,1,4,2,Satisfied with the welfare program; could improve ease of access.,Salem,18-30,Male,Professional,High School,High,Rural,5,2,3,2044-04-24,Online
Wage Protection Scheme,Healthcare,3311,3,2,3,2,The agricultural scheme provided necessary aid in tough times.,Coimbatore,51-60,Other,Professional,High School,Medium,Rural,3,4,5,2044-04-25,In-person
Organic Farming Mission,Education,2383,2,5,4,5,The scheme has significantly helped in accessing healthcare facilities.,Trichy,51-60,Female,Student,Graduate,Low,Urban,3,3,2,2044-04-26,In-person
Pensión de Viudedad,Healthcare,4738,2,2,4,4,The scheme has significantly helped in accessing healthcare facilities.,Trichy,18-30,Male,Student,Postgraduate,Medium,Urban,5,4,5,2044-04-27,Online
Kalaignar Health Insurance,Healthcare,2324,1,1,3,3,The scheme has significantly helped in accessing healthcare facilities.,Madurai,31-40,Other,Unemployed,Graduate,Medium,Urban,4,1,3,2044-04-28,Online
Pensión de Viudedad,Healthcare,4647,5,3,4,3,The education scheme needs improvement in terms of infrastructure.,Coimbatore,41-50,Male,Professional,Postgraduate,High,Urban,5,1,3,2044-04-29,Phone
Free Laptop Scheme,Education,1481,1,3,3,4,Good initiative but awareness needs to be increased.,Trichy,31-40,Other,Business,Doctorate,Medium,Rural,1,2,5,2044-04-30,In-person
Pensión de Viudedad,Women Empowerment,670,4,4,1,4,Satisfied with the welfare program; could improve ease of access.,Coimbatore,31-40,Male,Professional,Doctorate,Medium,Rural,4,4,1,2044-05-01,Phone
Wage Protection Scheme,Social Welfare,3809,5,4,5,4,The women empowerment scheme needs more promotion in rural areas.,Chennai,31-40,Female,Unemployed,Postgraduate,Low,Urban,2,3,5,2044-05-02,In-person
Wage Protection Scheme,Education,1095,1,2,3,1,Satisfied with the welfare program; could improve ease of access.,Salem,51-60,Female,Professional,Doctorate,Medium,Urban,5,4,4,2044-05-03,Online
Organic Farming Mission,Social Welfare,2276,2,3,1,2,The education scheme needs improvement in terms of infrastructure.,Trichy,18-30,Female,Unemployed,High School,Low,Urban,1,5,3,2044-05-04,Phone
Organic Farming Mission,Healthcare,1274,4,4,2,3,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,41-50,Female,Student,High School,Medium,Urban,4,2,5,2044-05-05,Online
Uzhavar Naal Scheme,Healthcare,4079,5,3,1,5,The education scheme needs improvement in terms of infrastructure.,Chennai,51-60,Male,Unemployed,Doctorate,Medium,Rural,1,3,4,2044-05-06,Online
Organic Farming Mission,Education,4773,5,1,3,4,Good initiative but awareness needs to be increased.,Coimbatore,51-60,Male,Professional,Postgraduate,High,Urban,3,3,5,2044-05-07,Phone
Organic Farming Mission,Education,2036,5,5,4,2,Satisfied with the welfare program; could improve ease of access.,Chennai,18-30,Male,Business,High School,Medium,Urban,1,2,3,2044-05-08,Online
Climate Resilient Agriculture Scheme,Healthcare,3521,3,3,3,3,The agricultural scheme provided necessary aid in tough times.,Trichy,18-30,Male,Business,Graduate,High,Rural,3,2,5,2044-05-09,In-person
Organic Farming Mission,Healthcare,614,1,4,1,3,The women empowerment scheme needs more promotion in rural areas.,Trichy,61+,Female,Homemaker,Postgraduate,Medium,Rural,2,1,3,2044-05-10,In-person
Makkalai Thedi Maruthuvam,Education,3799,1,3,1,2,The agricultural scheme provided necessary aid in tough times.,Salem,31-40,Male,Student,High School,Medium,Urban,3,2,5,2044-05-11,Online
Wage Protection Scheme,Education,4833,4,4,2,1,Good initiative but awareness needs to be increased.,Trichy,31-40,Other,Unemployed,Graduate,Low,Urban,3,1,5,2044-05-12,Phone
Tamil Nadu Startup and Innovation Mission,Education,4332,5,4,5,4,The women empowerment scheme needs more promotion in rural areas.,Chennai,51-60,Female,Student,Graduate,Medium,Rural,3,4,3,2044-05-13,Phone
Wage Protection Scheme,Agriculture,1848,3,1,1,5,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,41-50,Female,Business,Postgraduate,Medium,Urban,2,2,3,2044-05-14,Online
Uzhavar Naal Scheme,Healthcare,4446,1,4,1,3,Satisfied with the welfare program; could improve ease of access.,Coimbatore,41-50,Male,Business,High School,Low,Urban,5,1,1,2044-05-15,Phone
Organic Farming Mission,Agriculture,2542,4,4,3,5,The scheme has significantly helped in accessing healthcare facilities.,Trichy,41-50,Male,Homemaker,High School,Medium,Urban,2,3,2,2044-05-16,Online
Organic Farming Mission,Healthcare,3345,5,1,2,2,Satisfied with the welfare program; could improve ease of access.,Chennai,51-60,Male,Homemaker,Graduate,Medium,Urban,5,5,5,2044-05-17,In-person
Ennum Ezhuthum,Agriculture,1167,5,5,2,5,The education scheme needs improvement in terms of infrastructure.,Chennai,18-30,Male,Professional,High School,Medium,Urban,2,3,5,2044-05-18,Phone
Free Sanitary Napkin Scheme,Women Empowerment,1292,2,1,4,1,The scheme has significantly helped in accessing healthcare facilities.,Madurai,41-50,Male,Professional,High School,Low,Rural,1,3,4,2044-05-19,Phone
Makkalai Thedi Maruthuvam,Social Welfare,4714,5,3,1,4,Good initiative but awareness needs to be increased.,Coimbatore,31-40,Male,Unemployed,Graduate,High,Rural,5,4,2,2044-05-20,In-person
Free Sanitary Napkin Scheme,Social Welfare,574,4,2,1,5,Satisfied with the welfare program; could improve ease of access.,Chennai,31-40,Female,Student,Graduate,Low,Urban,1,2,2,2044-05-21,Online
Organic Farming Mission,Women Empowerment,561,4,5,5,4,Good initiative but awareness needs to be increased.,Chennai,18-30,Female,Homemaker,Graduate,High,Urban,1,4,1,2044-05-22,In-person
Wage Protection Scheme,Social Welfare,2776,4,1,3,2,The agricultural scheme provided necessary aid in tough times.,Coimbatore,51-60,Male,Student,Graduate,Low,Urban,3,2,2,2044-05-23,In-person
Organic Farming Mission,Education,145,4,3,1,5,The education scheme needs improvement in terms of infrastructure.,Salem,31-40,Male,Student,Graduate,Medium,Urban,2,5,3,2044-05-24,Online
Organic Farming Mission,Women Empowerment,1967,1,2,5,3,The agricultural scheme provided necessary aid in tough times.,Chennai,61+,Female,Unemployed,Graduate,Medium,Urban,5,3,5,2044-05-25,Phone
Kalaignar Health Insurance,Social Welfare,2045,4,4,2,1,The women empowerment scheme needs more promotion in rural areas.,Salem,31-40,Female,Professional,Postgraduate,Medium,Urban,4,1,3,2044-05-26,Online
Wage Protection Scheme,Women Empowerment,2464,5,5,3,3,The scheme has significantly helped in accessing healthcare facilities.,Madurai,51-60,Male,Professional,Postgraduate,Low,Rural,2,1,1,2044-05-27,Online
Uzhavar Naal Scheme,Education,3121,3,5,1,3,Good initiative but awareness needs to be increased.,Coimbatore,31-40,Other,Professional,High School,High,Rural,2,5,3,2044-05-28,Phone
Amma Free Clinics,Social Welfare,4270,3,4,1,3,The education scheme needs improvement in terms of infrastructure.,Chennai,51-60,Female,Unemployed,Graduate,Low,Urban,2,3,5,2044-05-29,In-person
Makkalai Thedi Maruthuvam,Education,1642,5,2,3,5,The women empowerment scheme needs more promotion in rural areas.,Trichy,51-60,Female,Homemaker,Graduate,High,Urban,5,1,1,2044-05-30,In-person
Nehru Trophy for School Education,Education,63,2,4,5,4,Good initiative but awareness needs to be increased.,Coimbatore,18-30,Female,Professional,Graduate,Low,Urban,5,3,2,2044-05-31,In-person
Free Laptop Scheme,Social Welfare,105,4,2,2,5,The scheme has significantly helped in accessing healthcare facilities.,Trichy,41-50,Female,Homemaker,High School,Medium,Rural,2,2,4,2044-06-01,In-person
Wage Protection Scheme,Education,4547,2,5,5,1,Good initiative but awareness needs to be increased.,Madurai,18-30,Male,Student,Doctorate,Low,Rural,1,1,5,2044-06-02,In-person
Makkalai Thedi Maruthuvam,Women Empowerment,1964,1,2,4,5,The education scheme needs improvement in terms of infrastructure.,Madurai,51-60,Male,Unemployed,Doctorate,Low,Urban,1,1,1,2044-06-03,Phone
Organic Farming Mission,Social Welfare,2054,4,1,1,4,The education scheme needs improvement in terms of infrastructure.,Coimbatore,61+,Other,Homemaker,Postgraduate,Low,Urban,2,3,4,2044-06-04,Online
Free Laptop Scheme,Healthcare,146,1,5,4,5,Good initiative but awareness needs to be increased.,Coimbatore,31-40,Female,Unemployed,Doctorate,Low,Urban,4,1,5,2044-06-05,Online
Organic Farming Mission,Women Empowerment,4896,2,2,3,1,The women empowerment scheme needs more promotion in rural areas.,Salem,41-50,Male,Business,Postgraduate,Medium,Rural,3,4,2,2044-06-06,Online
Organic Farming Mission,Healthcare,1382,3,3,1,1,Satisfied with the welfare program; could improve ease of access.,Coimbatore,51-60,Female,Business,Doctorate,Medium,Urban,2,5,4,2044-06-07,Online
Wage Protection Scheme,Women Empowerment,4532,2,2,1,3,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,61+,Female,Professional,High School,Low,Rural,2,4,4,2044-06-08,In-person
Pensión de Viudedad,Agriculture,4531,4,2,3,2,The education scheme needs improvement in terms of infrastructure.,Chennai,31-40,Male,Professional,Postgraduate,High,Urban,3,1,1,2044-06-09,Online
Ennum Ezhuthum,Social Welfare,4517,3,5,4,2,The agricultural scheme provided necessary aid in tough times.,Coimbatore,61+,Female,Homemaker,High School,High,Urban,1,1,5,2044-06-10,Phone
Climate Resilient Agriculture Scheme,Social Welfare,4659,3,2,5,4,Good initiative but awareness needs to be increased.,Chennai,51-60,Other,Student,Postgraduate,Medium,Urban,5,4,2,2044-06-11,Phone
Wage Protection Scheme,Women Empowerment,4628,4,4,4,1,The scheme has significantly helped in accessing healthcare facilities.,Trichy,51-60,Female,Unemployed,High School,Low,Urban,1,3,1,2044-06-12,Online
Free DTH Scheme,Women Empowerment,146,3,3,2,5,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Female,Professional,Graduate,Low,Rural,2,5,4,2044-06-13,In-person
Kalaignar Health Insurance,Education,365,5,4,4,5,The scheme has significantly helped in accessing healthcare facilities.,Chennai,41-50,Other,Professional,Doctorate,High,Rural,4,3,4,2044-06-14,Online
Free Laptop Scheme,Agriculture,1202,3,4,5,5,Good initiative but awareness needs to be increased.,Chennai,51-60,Male,Professional,Doctorate,High,Urban,3,2,4,2044-06-15,Online
Uzhavar Naal Scheme,Healthcare,811,4,4,2,5,Satisfied with the welfare program; could improve ease of access.,Chennai,18-30,Female,Professional,Graduate,High,Rural,1,3,1,2044-06-16,Phone
Organic Farming Mission,Healthcare,3645,3,5,3,2,The education scheme needs improvement in terms of infrastructure.,Chennai,51-60,Male,Student,Graduate,Medium,Rural,1,4,2,2044-06-17,Online
Free DTH Scheme,Agriculture,4257,1,1,1,1,The women empowerment scheme needs more promotion in rural areas.,Chennai,31-40,Other,Homemaker,Postgraduate,Low,Rural,2,4,2,2044-06-18,Online
Free Sanitary Napkin Scheme,Education,182,1,3,2,1,The agricultural scheme provided necessary aid in tough times.,Trichy,51-60,Male,Unemployed,High School,High,Urban,2,4,1,2044-06-19,Online
Climate Resilient Agriculture Scheme,Education,799,2,1,2,4,The women empowerment scheme needs more promotion in rural areas.,Salem,41-50,Other,Unemployed,Graduate,Low,Urban,2,4,5,2044-06-20,Online
Pensión de Viudedad,Healthcare,3839,3,1,2,5,The women empowerment scheme needs more promotion in rural areas.,Chennai,18-30,Female,Unemployed,Postgraduate,Low,Urban,4,5,1,2044-06-21,In-person
Pensión de Viudedad,Healthcare,1253,2,5,1,3,The agricultural scheme provided necessary aid in tough times.,Salem,31-40,Other,Professional,High School,High,Urban,5,5,3,2044-06-22,Online
Organic Farming Mission,Education,3613,3,2,5,1,Satisfied with the welfare program; could improve ease of access.,Madurai,18-30,Female,Student,Graduate,Medium,Rural,1,4,4,2044-06-23,In-person
Ennum Ezhuthum,Education,2080,2,2,2,4,Satisfied with the welfare program; could improve ease of access.,Coimbatore,18-30,Female,Professional,Doctorate,Medium,Urban,3,3,2,2044-06-24,Online
Uzhavar Naal Scheme,Education,2578,3,5,3,2,Good initiative but awareness needs to be increased.,Coimbatore,61+,Female,Business,High School,Low,Rural,2,2,3,2044-06-25,Online
Organic Farming Mission,Healthcare,4060,4,5,5,3,Good initiative but awareness needs to be increased.,Trichy,31-40,Male,Professional,Postgraduate,Low,Rural,4,5,3,2044-06-26,Online
Ennum Ezhuthum,Agriculture,790,5,3,3,4,The education scheme needs improvement in terms of infrastructure.,Coimbatore,18-30,Other,Student,Postgraduate,Medium,Rural,5,3,5,2044-06-27,In-person
Transgender Welfare Board,Healthcare,363,2,4,1,2,The education scheme needs improvement in terms of infrastructure.,Trichy,61+,Female,Homemaker,High School,Medium,Rural,5,2,4,2044-06-28,In-person
Free Sanitary Napkin Scheme,Healthcare,3279,5,1,3,2,Good initiative but awareness needs to be increased.,Chennai,31-40,Male,Business,High School,High,Rural,5,3,1,2044-06-29,In-person
Climate Resilient Agriculture Scheme,Social Welfare,1622,3,2,4,3,Good initiative but awareness needs to be increased.,Chennai,31-40,Male,Unemployed,Postgraduate,High,Rural,4,5,4,2044-06-30,Online
Wage Protection Scheme,Healthcare,2261,2,5,4,1,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,61+,Male,Business,Postgraduate,High,Rural,4,5,3,2044-07-01,In-person
