Scheme_Name,Scheme_Category,Number_of_Beneficiaries,Benefit_Level,Ease_of_Access,Awareness_Level,Overall_Satisfaction,Feedback,Location,Age_Group,Gender,Occupation,Education_Level,Household_Income,Urban_or_Rural,Access_to_Resources,Scheme_Utility,Recommendation,Response_Date,Survey_Source
Pensión de Viudedad,Health,315,2,2,5,5,"Overall satisfied, but improvements can be made in ease of access.",Salem,18-30,Other,Student,High School,Upper-Middle,Urban,5,5,2,2023-01-18 13:08:09.160,Online
Transgender Welfare Board,Infrastructure,3431,4,3,3,4,Needs more awareness campaigns; many people are unaware of its benefits.,Madurai,Above 60,Female,Unemployed,Postgraduate,Low,Rural,3,4,3,2023-06-03 13:08:09.160,In-person
Pensión de Viudedad,Education,2272,5,5,1,1,The scheme has significantly improved healthcare access in our area.,Chennai,46-60,Female,Student,High School,Low,Rural,3,5,3,2023-09-11 13:08:09.160,Phone
Kalaignar's Comprehensive Health Insurance Scheme,Education,3253,3,3,2,2,The scheme has significantly improved healthcare access in our area.,Madurai,46-60,Other,Service,Graduate,Low,Rural,2,1,3,2023-02-07 13:08:09.160,Phone
Ennum Ezhuthum,Health,1806,5,5,1,1,Needs more awareness campaigns; many people are unaware of its benefits.,Tirunelveli,31-45,Female,Service,High School,Low,Urban,3,2,2,2023-01-11 13:08:09.160,Online
Amma Free Clinics,Employment,2206,1,5,2,4,The scheme has positively impacted education opportunities for children.,Coimbatore,31-45,Other,Homemaker,High School,High,Rural,4,2,2,2023-02-11 13:08:09.160,In-person
Amma Free Clinics,Infrastructure,1667,3,2,5,1,This initiative has boosted employment prospects for many in our community.,Tirunelveli,31-45,Other,Student,Graduate,High,Urban,3,5,4,2022-12-14 13:08:09.160,Phone
Free DTH Scheme,Employment,2308,1,2,2,3,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,46-60,Female,Student,Doctorate,High,Rural,1,5,2,2023-08-27 13:08:09.160,In-person
Kalaignar's Wage Protection Scheme,Education,2431,4,4,2,3,This initiative has boosted employment prospects for many in our community.,Tirunelveli,46-60,Male,Business,Postgraduate,High,Rural,2,3,2,2023-05-10 13:08:09.160,In-person
Uzhavar Naal Scheme,Health,2253,5,1,4,4,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,Under 18,Other,Homemaker,Postgraduate,Lower-Middle,Rural,3,4,5,2023-11-21 13:08:09.160,Phone
Amma Free Clinics,Infrastructure,1228,2,3,2,5,The scheme has positively impacted education opportunities for children.,Chennai,Above 60,Other,Business,High School,Lower-Middle,Rural,5,3,2,2023-07-25 13:08:09.160,Online
Uzhavar Naal Scheme,Education,3610,3,4,4,1,The scheme has positively impacted education opportunities for children.,Tirunelveli,18-30,Female,Business,Graduate,High,Rural,2,3,1,2023-07-23 13:08:09.160,Phone
Free Laptop Scheme for College Students,Health,4423,2,4,2,4,The scheme has positively impacted education opportunities for children.,Chennai,46-60,Female,Business,Postgraduate,Low,Urban,4,2,5,2023-06-23 13:08:09.160,In-person
Pensión de Viudedad,Infrastructure,3753,1,3,4,2,The scheme has positively impacted education opportunities for children.,Tirunelveli,18-30,Male,Service,High School,Lower-Middle,Urban,1,2,4,2023-01-14 13:08:09.160,Phone
Free Laptop Scheme for College Students,Education,2465,2,3,5,2,"Overall satisfied, but improvements can be made in ease of access.",Salem,Under 18,Female,Service,Primary School,Lower-Middle,Urban,3,1,1,2023-09-13 13:08:09.160,In-person
Tamil Nadu Startup and Innovation Mission,Education,4997,2,5,5,5,Needs more awareness campaigns; many people are unaware of its benefits.,Coimbatore,31-45,Other,Business,Primary School,Upper-Middle,Rural,1,3,4,2023-10-25 13:08:09.160,In-person
Green Tamil Nadu Mission,Employment,3021,4,1,2,3,"Overall satisfied, but improvements can be made in ease of access.",Salem,46-60,Other,Student,Doctorate,Lower-Middle,Rural,4,1,3,2023-06-15 13:08:09.160,In-person
Kalaignar's Wage Protection Scheme,Health,4667,4,2,3,4,The scheme has positively impacted education opportunities for children.,Salem,Above 60,Female,Student,Doctorate,Low,Urban,3,5,3,2023-09-24 13:08:09.160,In-person
Amma Unavagam Scheme,Infrastructure,1179,5,1,5,1,The scheme has positively impacted education opportunities for children.,Coimbatore,31-45,Female,Unemployed,Graduate,Low,Urban,2,1,3,2022-12-12 13:08:09.160,Phone
Ennum Ezhuthum,Infrastructure,3611,1,1,1,4,Needs more awareness campaigns; many people are unaware of its benefits.,Coimbatore,46-60,Female,Service,High School,High,Rural,2,2,2,2023-04-04 13:08:09.160,In-person
Green Tamil Nadu Mission,Health,2841,4,2,1,5,This initiative has boosted employment prospects for many in our community.,Madurai,31-45,Other,Service,High School,Lower-Middle,Rural,5,3,2,2023-10-29 13:08:09.160,In-person
Green Tamil Nadu Mission,Employment,3120,4,1,4,4,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,31-45,Female,Student,High School,Low,Urban,4,2,5,2023-05-14 13:08:09.160,Online
Amma Free Clinics,Employment,328,5,4,3,5,This initiative has boosted employment prospects for many in our community.,Madurai,46-60,Other,Service,High School,Upper-Middle,Rural,3,5,1,2023-05-06 13:08:09.160,In-person
Kalaignar's Wage Protection Scheme,Education,270,3,4,4,5,This initiative has boosted employment prospects for many in our community.,Madurai,18-30,Other,Service,Primary School,Middle,Rural,1,4,1,2023-05-28 13:08:09.160,In-person
Naan Mudhalvan Scheme,Education,394,5,2,2,5,"Overall satisfied, but improvements can be made in ease of access.",Coimbatore,Above 60,Male,Unemployed,Doctorate,Middle,Urban,1,3,3,2023-08-13 13:08:09.160,Online
Transgender Welfare Board,Employment,4384,2,2,5,4,The scheme has significantly improved healthcare access in our area.,Tiruchirappalli,31-45,Male,Unemployed,High School,High,Rural,3,2,3,2023-05-28 13:08:09.160,Phone
Pensión de Viudedad,Education,525,2,3,3,2,This initiative has boosted employment prospects for many in our community.,Tirunelveli,Above 60,Male,Service,Primary School,Upper-Middle,Urban,4,4,2,2023-06-08 13:08:09.160,Online
Kalaignar's Comprehensive Health Insurance Scheme,Employment,1018,4,3,4,1,The scheme has positively impacted education opportunities for children.,Madurai,46-60,Female,Unemployed,Primary School,Lower-Middle,Rural,4,5,4,2023-02-04 13:08:09.160,Phone
Ennum Ezhuthum,Infrastructure,3353,4,1,4,5,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,18-30,Female,Homemaker,Primary School,High,Urban,1,4,1,2023-04-12 13:08:09.160,Online
Nehru Trophy for Excellence in School Education,Infrastructure,598,5,1,1,3,The scheme has positively impacted education opportunities for children.,Tirunelveli,31-45,Male,Unemployed,Doctorate,Middle,Urban,3,2,1,2023-09-03 13:08:09.160,In-person
Amma Unavagam Scheme,Infrastructure,2909,5,2,2,5,The scheme has significantly improved healthcare access in our area.,Tiruchirappalli,Above 60,Male,Homemaker,Primary School,Low,Urban,3,2,4,2023-09-03 13:08:09.160,Phone
Uzhavar Naal Scheme,Education,925,1,1,4,4,This initiative has boosted employment prospects for many in our community.,Salem,18-30,Female,Unemployed,Graduate,Low,Rural,1,5,1,2023-03-01 13:08:09.160,In-person
Amma Free Clinics,Health,3879,2,5,1,5,This initiative has boosted employment prospects for many in our community.,Madurai,31-45,Male,Student,Doctorate,High,Rural,3,5,1,2023-08-19 13:08:09.160,Online
Transgender Welfare Board,Health,1958,5,4,3,3,This initiative has boosted employment prospects for many in our community.,Coimbatore,Under 18,Female,Student,Doctorate,Lower-Middle,Urban,3,4,2,2023-08-09 13:08:09.160,Phone
Green Tamil Nadu Mission,Education,2218,3,1,4,2,The scheme has significantly improved healthcare access in our area.,Chennai,31-45,Male,Business,Primary School,Middle,Rural,2,4,1,2023-08-06 13:08:09.160,In-person
Amma Free Clinics,Employment,245,1,1,1,4,The scheme has significantly improved healthcare access in our area.,Chennai,31-45,Other,Business,Postgraduate,Middle,Urban,2,2,3,2023-06-13 13:08:09.160,In-person
Free Sanitary Napkin Scheme,Education,4665,5,3,2,4,The scheme has significantly improved healthcare access in our area.,Madurai,31-45,Male,Unemployed,Doctorate,Upper-Middle,Rural,5,5,3,2022-12-28 13:08:09.160,In-person
Kalaignar's Comprehensive Health Insurance Scheme,Education,3677,4,5,5,4,The scheme has significantly improved healthcare access in our area.,Chennai,31-45,Other,Student,High School,High,Rural,5,1,5,2022-12-16 13:08:09.160,Phone
Free Sanitary Napkin Scheme,Education,292,5,1,3,3,The scheme has significantly improved healthcare access in our area.,Coimbatore,18-30,Other,Business,Postgraduate,Upper-Middle,Rural,4,5,2,2022-12-24 13:08:09.160,In-person
Green Tamil Nadu Mission,Employment,3988,4,4,4,4,The scheme has positively impacted education opportunities for children.,Madurai,Under 18,Male,Student,Primary School,Upper-Middle,Urban,2,3,2,2023-10-29 13:08:09.160,In-person
Green Tamil Nadu Mission,Employment,151,4,1,1,2,The scheme has positively impacted education opportunities for children.,Chennai,31-45,Female,Business,Primary School,Middle,Rural,2,3,3,2023-06-06 13:08:09.160,Online
Free Laptop Scheme for College Students,Employment,2510,2,2,4,1,The scheme has positively impacted education opportunities for children.,Madurai,31-45,Male,Homemaker,Postgraduate,Low,Rural,2,5,2,2023-08-28 13:08:09.160,In-person
Kalaignar's Wage Protection Scheme,Employment,1920,2,5,5,1,Needs more awareness campaigns; many people are unaware of its benefits.,Tirunelveli,18-30,Female,Service,Graduate,Lower-Middle,Urban,2,4,2,2023-07-19 13:08:09.160,In-person
Climate Resilient Agriculture Scheme,Infrastructure,3064,5,1,4,5,This initiative has boosted employment prospects for many in our community.,Salem,Under 18,Female,Business,High School,Upper-Middle,Rural,4,3,5,2023-11-14 13:08:09.161,Phone
Tamil Nadu Startup and Innovation Mission,Employment,2621,5,5,4,1,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,18-30,Male,Business,Primary School,High,Urban,1,2,4,2023-01-04 13:08:09.161,Phone
Pensión de Viudedad,Employment,1969,3,1,1,3,"Overall satisfied, but improvements can be made in ease of access.",Salem,Above 60,Female,Student,Doctorate,Low,Rural,4,2,1,2023-04-27 13:08:09.161,In-person
Free Laptop Scheme for College Students,Education,2668,1,4,5,1,This initiative has boosted employment prospects for many in our community.,Tirunelveli,Under 18,Female,Business,Postgraduate,Middle,Urban,1,2,5,2023-01-25 13:08:09.161,In-person
Ennum Ezhuthum,Education,1967,1,4,3,3,The scheme has significantly improved healthcare access in our area.,Madurai,Above 60,Male,Homemaker,High School,Lower-Middle,Rural,5,5,4,2023-05-05 13:08:09.161,In-person
Amma Free Clinics,Health,2838,5,5,1,3,The scheme has significantly improved healthcare access in our area.,Tiruchirappalli,31-45,Male,Business,Doctorate,Middle,Urban,2,3,1,2023-06-17 13:08:09.161,In-person
Amma Unavagam Scheme,Health,3369,2,3,5,5,"Overall satisfied, but improvements can be made in ease of access.",Madurai,Above 60,Other,Student,Postgraduate,Low,Urban,1,4,3,2023-01-19 13:08:09.161,Phone
Transgender Welfare Board,Health,3299,3,3,5,1,This initiative has boosted employment prospects for many in our community.,Tirunelveli,Under 18,Male,Student,High School,High,Urban,4,2,4,2023-01-08 13:08:09.161,Online
Amma Unavagam Scheme,Health,2679,1,2,4,5,Needs more awareness campaigns; many people are unaware of its benefits.,Tiruchirappalli,Under 18,Other,Homemaker,Graduate,Upper-Middle,Urban,1,4,1,2023-03-17 13:08:09.161,Online
Green Tamil Nadu Mission,Employment,4105,5,3,2,4,This initiative has boosted employment prospects for many in our community.,Chennai,31-45,Female,Student,Graduate,Middle,Rural,3,2,5,2023-07-22 13:08:09.161,Online
Climate Resilient Agriculture Scheme,Education,340,2,5,2,2,"Overall satisfied, but improvements can be made in ease of access.",Madurai,Under 18,Other,Service,Graduate,Low,Rural,5,5,1,2023-04-20 13:08:09.161,Online
Nehru Trophy for Excellence in School Education,Education,3540,2,3,3,1,The scheme has significantly improved healthcare access in our area.,Tiruchirappalli,Under 18,Other,Service,Postgraduate,High,Urban,5,2,2,2023-04-16 13:08:09.161,In-person
Kalaignar's Wage Protection Scheme,Infrastructure,4731,2,2,4,4,The scheme has significantly improved healthcare access in our area.,Tirunelveli,46-60,Female,Unemployed,Doctorate,Upper-Middle,Rural,2,5,1,2023-04-09 13:08:09.161,Phone
Free Sanitary Napkin Scheme,Infrastructure,1507,4,1,2,4,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,31-45,Other,Service,Doctorate,Upper-Middle,Urban,2,3,3,2023-07-15 13:08:09.161,In-person
Uzhavar Naal Scheme,Education,3602,2,3,1,5,Needs more awareness campaigns; many people are unaware of its benefits.,Tiruchirappalli,Above 60,Other,Unemployed,Primary School,Upper-Middle,Rural,4,3,5,2023-05-22 13:08:09.161,Phone
Naan Mudhalvan Scheme,Infrastructure,4138,5,5,3,5,This initiative has boosted employment prospects for many in our community.,Chennai,46-60,Male,Homemaker,High School,Low,Urban,1,4,4,2023-05-31 13:08:09.161,In-person
Kalaignar's Wage Protection Scheme,Health,182,3,5,4,2,Needs more awareness campaigns; many people are unaware of its benefits.,Chennai,46-60,Female,Service,Postgraduate,Lower-Middle,Urban,3,2,1,2023-03-08 13:08:09.161,Online
Free DTH Scheme,Health,3868,5,2,1,2,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,46-60,Other,Student,Primary School,Low,Rural,5,3,5,2023-09-23 13:08:09.161,In-person
Nehru Trophy for Excellence in School Education,Health,1050,2,2,2,2,The scheme has significantly improved healthcare access in our area.,Salem,Above 60,Male,Homemaker,Primary School,Middle,Urban,1,1,3,2023-01-24 13:08:09.161,Online
Makkalai Thedi Maruthuvam,Employment,710,3,4,2,2,This initiative has boosted employment prospects for many in our community.,Salem,46-60,Other,Homemaker,High School,Upper-Middle,Urban,3,1,4,2023-10-03 13:08:09.161,Phone
Kalaignar's Comprehensive Health Insurance Scheme,Health,4769,1,4,2,5,Needs more awareness campaigns; many people are unaware of its benefits.,Salem,Under 18,Female,Homemaker,Graduate,High,Urban,1,4,1,2023-05-10 13:08:09.161,Online
Pensión de Viudedad,Employment,3705,1,4,2,3,The scheme has positively impacted education opportunities for children.,Chennai,46-60,Other,Service,Primary School,Middle,Urban,2,3,3,2023-02-05 13:08:09.161,Phone
Makkalai Thedi Maruthuvam,Health,4654,5,1,5,5,The scheme has significantly improved healthcare access in our area.,Salem,18-30,Other,Homemaker,Primary School,Middle,Urban,5,5,2,2023-06-10 13:08:09.161,In-person
Transgender Welfare Board,Education,3383,3,5,3,3,Needs more awareness campaigns; many people are unaware of its benefits.,Tiruchirappalli,Under 18,Male,Homemaker,Doctorate,High,Rural,3,1,5,2023-03-12 13:08:09.161,In-person
Uzhavar Naal Scheme,Education,2273,5,4,3,5,This initiative has boosted employment prospects for many in our community.,Coimbatore,31-45,Male,Homemaker,High School,High,Rural,2,3,5,2023-02-23 13:08:09.161,Phone
Tamil Nadu Startup and Innovation Mission,Health,3584,3,5,2,5,The scheme has positively impacted education opportunities for children.,Tirunelveli,Above 60,Other,Student,High School,Upper-Middle,Urban,4,5,1,2023-04-17 13:08:09.161,Online
Free DTH Scheme,Education,1622,3,2,3,2,"Overall satisfied, but improvements can be made in ease of access.",Chennai,46-60,Male,Unemployed,Postgraduate,Upper-Middle,Urban,4,2,3,2023-03-21 13:08:09.161,Phone
Amma Unavagam Scheme,Employment,2701,5,1,1,3,This initiative has boosted employment prospects for many in our community.,Tiruchirappalli,Under 18,Male,Business,Postgraduate,High,Rural,2,3,4,2023-04-14 13:08:09.161,Phone
Free Sanitary Napkin Scheme,Employment,2757,3,2,1,4,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,Under 18,Female,Homemaker,Graduate,Lower-Middle,Rural,3,2,4,2023-05-06 13:08:09.161,Online
Uzhavar Naal Scheme,Education,2259,2,5,3,4,This initiative has boosted employment prospects for many in our community.,Madurai,31-45,Female,Homemaker,Doctorate,High,Rural,3,1,4,2023-03-21 13:08:09.161,In-person
Amma Unavagam Scheme,Health,2549,3,4,2,4,"Overall satisfied, but improvements can be made in ease of access.",Madurai,Above 60,Other,Service,Primary School,High,Rural,5,2,4,2023-09-03 13:08:09.161,Online
Ennum Ezhuthum,Employment,3930,3,2,4,2,The scheme has significantly improved healthcare access in our area.,Salem,46-60,Male,Service,High School,Middle,Rural,2,1,1,2023-06-23 13:08:09.161,In-person
Nehru Trophy for Excellence in School Education,Infrastructure,221,5,3,2,4,"Overall satisfied, but improvements can be made in ease of access.",Chennai,31-45,Other,Unemployed,Graduate,High,Rural,4,4,1,2023-06-16 13:08:09.161,Phone
Tamil Nadu Startup and Innovation Mission,Employment,4468,1,1,5,5,Needs more awareness campaigns; many people are unaware of its benefits.,Chennai,18-30,Other,Service,Primary School,High,Urban,2,4,5,2023-05-28 13:08:09.161,In-person
