Scheme_Name,Scheme_Category,Number_of_Beneficiaries,Benefit_Level,Ease_of_Access,Awareness_Level,Overall_Satisfaction,Feedback,Location,Age_Group,Gender,Occupation,Education_Level,Household_Income,Urban_or_Rural,Access_to_Resources,Scheme_Utility,Recommendation,Response_Date,Survey_Source
Chief Minister's Comprehensive Health Insurance Scheme,Health,3400,1,5,5,4,This initiative has boosted employment prospects for many in our community.,Chennai,18-30,Other,Student,Primary School,Low,Urban,2,3,5,2023-02-05 12:09:14.668,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Education,3445,5,5,5,5,"Overall satisfied, but improvements can be made in ease of access.",Salem,31-45,Female,Service,High School,Lower-Middle,Rural,2,2,3,2023-02-12 12:09:14.668,Online
Chief Minister's Comprehensive Health Insurance Scheme,Health,2586,3,2,3,5,Needs more awareness campaigns; many people are unaware of its benefits.,Chennai,31-45,Other,Business,Doctorate,Upper-Middle,Urban,2,1,3,2023-01-20 12:09:14.668,In-person
Midday Meal Scheme,Health,661,3,5,4,1,This initiative has boosted employment prospects for many in our community.,Madurai,46-60,Female,Homemaker,Graduate,High,Urban,1,3,1,2023-04-01 12:09:14.668,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Infrastructure,4081,3,1,5,1,The scheme has significantly improved healthcare access in our area.,Madurai,18-30,Other,Unemployed,Graduate,Lower-Middle,Urban,5,2,2,2023-04-12 12:09:14.668,Online
Chief Minister's Comprehensive Health Insurance Scheme,Health,1837,2,2,4,1,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,46-60,Male,Unemployed,Graduate,Middle,Rural,5,5,1,2023-08-25 12:09:14.668,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Health,1004,5,5,2,5,"Overall satisfied, but improvements can be made in ease of access.",Chennai,Above 60,Male,Homemaker,Doctorate,Lower-Middle,Urban,1,2,5,2023-06-20 12:09:14.668,In-person
Midday Meal Scheme,Infrastructure,3654,5,2,5,4,"Overall satisfied, but improvements can be made in ease of access.",Salem,Above 60,Female,Student,Doctorate,Upper-Middle,Urban,5,4,4,2023-10-23 12:09:14.668,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Employment,4590,1,5,5,2,The scheme has significantly improved healthcare access in our area.,Madurai,Under 18,Female,Business,Postgraduate,Low,Urban,2,2,2,2023-11-05 12:09:14.668,In-person
Midday Meal Scheme,Infrastructure,1826,3,5,3,1,Needs more awareness campaigns; many people are unaware of its benefits.,Tirunelveli,Above 60,Other,Unemployed,Primary School,Middle,Rural,5,3,1,2023-08-18 12:09:14.668,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Education,3023,3,5,4,3,The scheme has significantly improved healthcare access in our area.,Coimbatore,18-30,Male,Homemaker,Postgraduate,High,Rural,1,1,5,2023-11-23 12:09:14.668,Phone
Midday Meal Scheme,Health,3631,4,4,3,5,This initiative has boosted employment prospects for many in our community.,Tiruchirappalli,46-60,Female,Business,Postgraduate,High,Rural,5,3,5,2023-02-10 12:09:14.668,Online
Chief Minister's Comprehensive Health Insurance Scheme,Education,4006,4,5,3,4,The scheme has significantly improved healthcare access in our area.,Salem,46-60,Female,Business,High School,Low,Rural,5,3,3,2023-07-08 12:09:14.668,Phone
Midday Meal Scheme,Health,1034,2,4,4,4,The scheme has positively impacted education opportunities for children.,Tiruchirappalli,46-60,Male,Student,Doctorate,High,Rural,5,1,1,2023-05-24 12:09:14.668,Online
Midday Meal Scheme,Employment,174,5,3,2,1,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,18-30,Female,Unemployed,Graduate,Lower-Middle,Rural,5,4,1,2023-02-27 12:09:14.668,Online
Chief Minister's Comprehensive Health Insurance Scheme,Education,394,1,1,4,1,The scheme has significantly improved healthcare access in our area.,Chennai,18-30,Other,Unemployed,Doctorate,Low,Urban,1,3,5,2023-11-27 12:09:14.668,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Employment,120,1,2,2,3,The scheme has positively impacted education opportunities for children.,Chennai,Above 60,Male,Student,Doctorate,Low,Rural,3,1,1,2023-07-07 12:09:14.668,Phone
Midday Meal Scheme,Employment,3342,3,2,3,3,This initiative has boosted employment prospects for many in our community.,Chennai,31-45,Male,Service,Postgraduate,Upper-Middle,Urban,5,1,3,2023-04-30 12:09:14.668,Phone
Midday Meal Scheme,Infrastructure,1138,1,3,2,1,The scheme has significantly improved healthcare access in our area.,Chennai,Under 18,Female,Business,Graduate,Upper-Middle,Urban,3,3,2,2023-09-15 12:09:14.668,Phone
Midday Meal Scheme,Education,4755,3,5,2,2,"Overall satisfied, but improvements can be made in ease of access.",Madurai,18-30,Male,Unemployed,Primary School,Lower-Middle,Rural,1,1,5,2023-08-04 12:09:14.668,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Employment,1209,5,1,2,1,The scheme has significantly improved healthcare access in our area.,Salem,31-45,Other,Student,Doctorate,Lower-Middle,Urban,4,5,3,2023-09-11 12:09:14.668,In-person
Midday Meal Scheme,Education,3871,1,3,5,1,The scheme has significantly improved healthcare access in our area.,Coimbatore,Under 18,Male,Homemaker,Postgraduate,High,Rural,3,3,3,2023-02-16 12:09:14.668,In-person
Midday Meal Scheme,Health,471,3,3,5,4,The scheme has significantly improved healthcare access in our area.,Tiruchirappalli,31-45,Female,Business,Postgraduate,Low,Urban,1,4,4,2023-08-09 12:09:14.668,Phone
Midday Meal Scheme,Education,1274,5,2,3,1,The scheme has significantly improved healthcare access in our area.,Tirunelveli,Above 60,Other,Homemaker,Primary School,High,Urban,4,5,2,2023-03-12 12:09:14.668,In-person
Midday Meal Scheme,Employment,1264,5,4,4,1,Needs more awareness campaigns; many people are unaware of its benefits.,Salem,18-30,Female,Service,Doctorate,Upper-Middle,Rural,5,4,3,2023-09-10 12:09:14.668,In-person
Midday Meal Scheme,Infrastructure,1192,3,4,2,1,"Overall satisfied, but improvements can be made in ease of access.",Chennai,31-45,Other,Homemaker,Postgraduate,High,Urban,1,3,4,2023-10-23 12:09:14.668,Online
Midday Meal Scheme,Health,1383,3,5,5,2,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,31-45,Female,Service,Graduate,Upper-Middle,Urban,2,2,4,2023-09-30 12:09:14.668,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Infrastructure,2111,2,5,4,4,Needs more awareness campaigns; many people are unaware of its benefits.,Tirunelveli,31-45,Other,Homemaker,Postgraduate,Upper-Middle,Rural,4,1,1,2023-09-06 12:09:14.668,Online
Midday Meal Scheme,Employment,945,5,3,2,5,Needs more awareness campaigns; many people are unaware of its benefits.,Tirunelveli,Above 60,Male,Student,Doctorate,Upper-Middle,Urban,2,5,3,2023-09-27 12:09:14.668,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Health,2091,3,5,4,5,This initiative has boosted employment prospects for many in our community.,Tiruchirappalli,46-60,Female,Homemaker,High School,Lower-Middle,Urban,5,3,5,2023-06-05 12:09:14.668,Online
Midday Meal Scheme,Education,620,5,4,1,5,The scheme has positively impacted education opportunities for children.,Tirunelveli,31-45,Male,Student,Postgraduate,High,Rural,5,1,1,2023-04-24 12:09:14.668,In-person
Midday Meal Scheme,Infrastructure,4566,1,1,2,5,The scheme has significantly improved healthcare access in our area.,Tirunelveli,46-60,Male,Business,Postgraduate,High,Rural,3,2,2,2023-11-17 12:09:14.668,Phone
Midday Meal Scheme,Education,4296,4,2,4,4,The scheme has positively impacted education opportunities for children.,Tirunelveli,18-30,Male,Service,Doctorate,Upper-Middle,Rural,5,4,5,2023-04-20 12:09:14.668,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Health,4856,4,4,2,1,The scheme has positively impacted education opportunities for children.,Madurai,46-60,Male,Service,High School,Lower-Middle,Rural,3,3,5,2022-12-16 12:09:14.668,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Infrastructure,342,3,5,2,5,Needs more awareness campaigns; many people are unaware of its benefits.,Madurai,Above 60,Other,Student,Postgraduate,Upper-Middle,Rural,4,3,4,2023-06-28 12:09:14.668,Phone
Midday Meal Scheme,Infrastructure,2900,3,2,1,1,Needs more awareness campaigns; many people are unaware of its benefits.,Tiruchirappalli,18-30,Male,Student,Graduate,Middle,Urban,2,2,3,2023-04-08 12:09:14.668,Online
Chief Minister's Comprehensive Health Insurance Scheme,Health,4707,5,2,4,5,Needs more awareness campaigns; many people are unaware of its benefits.,Salem,31-45,Female,Student,Postgraduate,Low,Rural,4,4,4,2023-08-23 12:09:14.668,Online
Chief Minister's Comprehensive Health Insurance Scheme,Employment,2996,3,3,3,2,The scheme has significantly improved healthcare access in our area.,Coimbatore,46-60,Male,Homemaker,High School,High,Urban,2,3,4,2023-02-08 12:09:14.668,Online
Chief Minister's Comprehensive Health Insurance Scheme,Education,2702,5,5,5,1,This initiative has boosted employment prospects for many in our community.,Coimbatore,Under 18,Male,Student,Graduate,Low,Urban,1,1,3,2023-01-07 12:09:14.668,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Health,2373,3,3,2,4,This initiative has boosted employment prospects for many in our community.,Tiruchirappalli,Under 18,Other,Homemaker,Primary School,Low,Urban,4,2,3,2023-04-11 12:09:14.668,Phone
Midday Meal Scheme,Education,1641,5,2,2,2,This initiative has boosted employment prospects for many in our community.,Madurai,31-45,Male,Student,High School,Upper-Middle,Urban,1,3,3,2023-04-22 12:09:14.669,Online
Midday Meal Scheme,Infrastructure,2865,3,3,2,2,Needs more awareness campaigns; many people are unaware of its benefits.,Tiruchirappalli,18-30,Other,Business,Postgraduate,Lower-Middle,Urban,2,4,4,2023-08-05 12:09:14.669,Phone
Midday Meal Scheme,Education,2214,2,5,2,4,The scheme has positively impacted education opportunities for children.,Coimbatore,Under 18,Female,Homemaker,High School,Middle,Urban,3,5,3,2022-12-21 12:09:14.669,Online
Chief Minister's Comprehensive Health Insurance Scheme,Employment,4591,5,4,5,2,This initiative has boosted employment prospects for many in our community.,Chennai,Above 60,Female,Student,Graduate,Lower-Middle,Urban,4,3,3,2023-04-27 12:09:14.669,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Health,4807,2,1,3,1,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,46-60,Male,Homemaker,Doctorate,Low,Urban,4,4,5,2022-12-15 12:09:14.669,Online
Chief Minister's Comprehensive Health Insurance Scheme,Infrastructure,3183,2,4,1,3,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,Under 18,Other,Business,Primary School,Low,Rural,3,2,4,2023-10-23 12:09:14.669,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Education,1957,2,2,3,3,The scheme has positively impacted education opportunities for children.,Chennai,31-45,Male,Homemaker,High School,High,Rural,3,4,3,2023-05-07 12:09:14.669,Phone
Midday Meal Scheme,Employment,869,2,4,5,5,The scheme has significantly improved healthcare access in our area.,Madurai,18-30,Male,Business,Postgraduate,High,Urban,5,4,4,2022-12-22 12:09:14.669,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Employment,1522,1,3,4,5,"Overall satisfied, but improvements can be made in ease of access.",Madurai,18-30,Male,Student,Graduate,Upper-Middle,Rural,5,2,2,2022-12-18 12:09:14.669,Phone
Midday Meal Scheme,Education,506,4,5,1,1,The scheme has positively impacted education opportunities for children.,Tiruchirappalli,18-30,Female,Unemployed,High School,Lower-Middle,Rural,2,5,1,2023-05-23 12:09:14.669,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Education,3072,1,4,1,4,This initiative has boosted employment prospects for many in our community.,Chennai,18-30,Female,Homemaker,Doctorate,Low,Rural,4,1,5,2023-01-27 12:09:14.669,In-person
Midday Meal Scheme,Employment,1972,3,4,4,1,The scheme has significantly improved healthcare access in our area.,Tirunelveli,31-45,Other,Student,High School,High,Urban,3,5,5,2023-10-12 12:09:14.669,Online
Midday Meal Scheme,Employment,2794,3,5,2,5,"Overall satisfied, but improvements can be made in ease of access.",Salem,Under 18,Female,Unemployed,Graduate,Upper-Middle,Rural,3,1,4,2023-04-17 12:09:14.669,Phone
Midday Meal Scheme,Health,2369,4,3,5,2,This initiative has boosted employment prospects for many in our community.,Tirunelveli,18-30,Female,Unemployed,Graduate,Low,Urban,1,1,3,2023-09-20 12:09:14.669,Online
Chief Minister's Comprehensive Health Insurance Scheme,Education,4849,4,1,4,1,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,18-30,Female,Unemployed,Primary School,High,Rural,5,1,4,2023-07-15 12:09:14.669,Online
Midday Meal Scheme,Health,1281,4,4,3,1,"Overall satisfied, but improvements can be made in ease of access.",Chennai,18-30,Other,Service,Primary School,Upper-Middle,Urban,1,3,1,2023-09-08 12:09:14.669,Online
Chief Minister's Comprehensive Health Insurance Scheme,Employment,1539,2,2,3,4,The scheme has positively impacted education opportunities for children.,Tirunelveli,46-60,Male,Service,High School,Low,Rural,3,5,5,2023-03-06 12:09:14.669,Online
Chief Minister's Comprehensive Health Insurance Scheme,Health,3153,1,3,4,5,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,Above 60,Female,Service,Primary School,Middle,Urban,4,4,5,2023-03-03 12:09:14.669,In-person
Midday Meal Scheme,Infrastructure,3433,3,3,5,1,This initiative has boosted employment prospects for many in our community.,Madurai,18-30,Other,Service,Graduate,Lower-Middle,Urban,4,3,1,2023-11-12 12:09:14.669,Online
Midday Meal Scheme,Health,2997,1,4,1,2,The scheme has positively impacted education opportunities for children.,Coimbatore,46-60,Female,Homemaker,Doctorate,Middle,Rural,1,2,4,2022-12-16 12:09:14.669,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Infrastructure,3003,1,5,1,2,"Overall satisfied, but improvements can be made in ease of access.",Salem,31-45,Male,Unemployed,Postgraduate,High,Rural,5,2,5,2023-11-27 12:09:14.669,Online
Midday Meal Scheme,Education,328,1,4,2,3,The scheme has significantly improved healthcare access in our area.,Salem,Under 18,Female,Service,Postgraduate,Upper-Middle,Urban,2,1,3,2023-11-13 12:09:14.669,In-person
Midday Meal Scheme,Infrastructure,4059,4,4,5,5,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,Under 18,Other,Unemployed,Primary School,Middle,Rural,4,3,4,2023-09-01 12:09:14.669,Online
Chief Minister's Comprehensive Health Insurance Scheme,Infrastructure,1993,4,5,3,2,The scheme has significantly improved healthcare access in our area.,Tirunelveli,Above 60,Other,Service,High School,Lower-Middle,Rural,2,3,3,2023-06-11 12:09:14.669,Online
Chief Minister's Comprehensive Health Insurance Scheme,Education,1413,3,2,3,4,"Overall satisfied, but improvements can be made in ease of access.",Chennai,18-30,Female,Service,Postgraduate,High,Urban,5,2,2,2023-01-02 12:09:14.669,Online
Midday Meal Scheme,Education,1170,3,5,2,5,"Overall satisfied, but improvements can be made in ease of access.",Coimbatore,46-60,Male,Service,High School,Low,Urban,1,4,1,2023-01-16 12:09:14.669,Phone
Midday Meal Scheme,Health,1074,3,4,3,2,The scheme has positively impacted education opportunities for children.,Tirunelveli,Under 18,Male,Unemployed,Graduate,High,Urban,5,5,5,2023-11-30 12:09:14.669,Phone
Chief Minister's Comprehensive Health Insurance Scheme,Education,1838,1,1,2,1,The scheme has positively impacted education opportunities for children.,Tiruchirappalli,46-60,Other,Homemaker,High School,Upper-Middle,Urban,3,5,1,2023-03-21 12:09:14.669,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Education,3385,4,5,2,5,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,Above 60,Female,Unemployed,Primary School,Middle,Rural,5,1,1,2023-04-03 12:09:14.669,In-person
Chief Minister's Comprehensive Health Insurance Scheme,Education,857,2,2,4,2,The scheme has positively impacted education opportunities for children.,Salem,Above 60,Female,Student,Graduate,Lower-Middle,Urban,1,1,3,2023-05-02 12:09:14.669,Online
Midday Meal Scheme,Employment,3195,1,5,1,1,Needs more awareness campaigns; many people are unaware of its benefits.,Chennai,31-45,Female,Homemaker,High School,Low,Rural,1,1,5,2023-02-02 12:09:14.669,In-person
Midday Meal Scheme,Health,420,5,5,5,3,This initiative has boosted employment prospects for many in our community.,Madurai,18-30,Male,Business,Doctorate,Upper-Middle,Rural,5,2,2,2023-02-20 12:09:14.669,Online
Midday Meal Scheme,Infrastructure,2421,1,3,5,5,"Overall satisfied, but improvements can be made in ease of access.",Chennai,Above 60,Male,Business,Doctorate,Middle,Urban,1,2,1,2023-09-01 12:09:14.669,In-person
